id,bookname_ws,bookyear_i,bookmonth_txt_en_split,author_txt_en_split,subject_txt_en_split,booknumber_i
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,,Sri Sri Ramakrishnaleela Prosongo,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,Sister Nivedita,Acharya Sri Vivekananda,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,Swami Sudhhananda,Toposhya,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,Sri Kanailal Pal,Europio Dorshoner Itihas,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,Sri Atulkrishna Das,Rameshwar-Dorshon,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,Sri Gokuldas Dey,Budhha O Mar,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,Sri Gyanendra Kumar Kabyarnab,Kormokando O Ponchoyagga,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,,Swami Vivekanander Potro,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,,Ramakrishna Missioner Durbhikhhokarjo,1
,UDB-018-1322-23-18-01-MAGH.pdf,1322,magh,,Durbhikhhobhandarer Prapti Swikar,1
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sister Nivedita,Acharya Sri Vivekananda,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sri Kanailal Pal,Europio Dorshoner Itihas,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sri Atulkrishna Mitra,Rameshwar-Dorshon,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,,Swami Vivekanander Potro,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sri Gokuldas Dey,Sthobir Mahakal O Churkal,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sri Phonindranath Ghosh,Shankar,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sri-,Konika,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,Sri Kiran Chandra Dutta,Bishorjon,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,,Srimot Swami Vivekanander Jonmotithi Smorone,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,,Swami Vivekanander Chotuhponchastomo Janmotsab,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,,Sangbad O Montobbo,2
,UDB-018-1322-23-18-02-FALGOON.pdf,1322,falgoon,,Sri Ramakrishna Missioner Durbhikhhokarjo,2
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sister Nivedita,Acharya Sri Vivekananda,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Srimoti Saralibala Dashi,Banimondire,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sri Bosontokumar Chattopadhyay,Hindur Bishesotto,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sri Upendranath Dutta,Ahalya,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sri Kumudbondhu Sen,Swami Vivekananda,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sri Kanailal Pal,Europio Dorshoner Itihas,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sri Atulkrishna Das,Rameshwar-Dorshon,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,,Swami Vivekanander Potro,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,Sri Upendranath Dutta,Yaksha O Deb-Sangbad,3
,UDB-018-1322-23-18-03-CHAITRA.pdf,1322,chaitra,,Sangbad O Montobbo,3
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Sister Nivedita,Acharya Sri Vivekananda,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Sri Rameshchandra Basu,Protimapuja O Poribar-Seba,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Sri Kanailal Pal,Europio Dorshoner Itihas,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Sri Gyanendra Kumar Kabyarnab,Yoger Sohit  Iswarer Sombondho,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Sri Atulkrishna Das,Rameshwar-Dorshon,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,,Swami Vivekanander Potro,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,Sri Upendranath Dutta,Ved-Kotha,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,,Songkhipto Alochona,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,,Sangbad O Montobbo,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,,Ramakrishna Missioner Durbhikhhokarjo,4
,UDB-018-1322-23-18-04-BOISHAKH.pdf,1323,boishakh,,Durbhikhhobhandarer Praptiswikar,4
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,Swami Sudhhananda,Bortoman Somoye Hindujibone Vedanter Probhab O Upojogita ,5
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,Sister Nivedita,Acharya Sri Vivekananda,5
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,Sri Atulkrishna Das,Rameshwar-Dorshon,5
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,,Swami Vivekanander Potro,5
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,Sri Gokuldas Dey,Buddhadever Dainik Karjo-Biboroni,5
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,,Sangbad O Montobbo,5
,UDB-018-1322-23-18-05-JOISTHO.pdf,1323,joistho,,Sri Ramakrishna Missioner Durbhikhhokarjo,5
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,Swami Sudhhananda,"""Ami""r Onusondhane",6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,Sister Nivedita,Acharya Sri Vivekananda,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,Sri-,Ekti Mohatmar Kotha,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,Sri Atulkrishna Das,Rameshwar-Dorshon,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,Sri Gokul Das ,Songhomitta,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,Sri Probodhchandra Dey,Prakritir Samongosse Udbhider Sthan,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,,Songkhipto Alochona,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,,Sri Ramakrishna Missioner Durbhikhhokarjo,6
,UDB-018-1322-23-18-06-ASHAR.pdf,1323,ashar,,Durbhikhhobhandarer Praptiswikar,6
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Sister Nivedita,Acharya Sri Vivekananda,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Dr Paul Dawson,Vedanta-Dorshon,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Sri Bosontokumar Chattopadhyay,Hindur Protimapuja,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Sri Bhujongodhar Roy Chowdhury,Kali Koralini,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Sri Kanailal Pal,Europio Dorshoner Itihas,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,,Swami Vivekanander Potro,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Sri Gopal Chandra Das,Mayabati Bhromon,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,Swami Saradananda,Basiful,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,,Sri Ramakrishna Missioner Durbhikhhokarjo,7
,UDB-018-1322-23-18-07-SRABON.pdf,1323,srabon,,Durbhikhhobhandarer Praptiswikar,7
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,Swami Sudhhananda,Oddoityabad O Puja-archa,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,Sister Nivedita,Acharya Sri Vivekananda,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,Dr Paul Dawson,Vedanta-Dorshon,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,Sri Gokuldas Dey,Samrat Ashoker Dhormmo,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,Sri Debendranath Basu,Bartaman Yugadharma O Sri Vivekananda,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,Sri Gopal Chandra Das,Mayabati Bhromon,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,,Songkhipto Alochona,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,,Sangbad O Montobbo,8
,UDB-018-1322-23-18-08-VADRO.pdf,1323,vadro,,Sri Ramakrishna Missioner Durbhikhhokarjo,8
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,Sister Nivedita,Acharya Sri Vivekananda,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,Sri Bosontokumar Chattopadhyay,Vedante Shristitotto,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,,Muktir Pothe,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,Sri Sorodindu Ghosh,Mehar Kalibari O Sarbananda Thakur,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,Srimoti Monoroma Devi ,Sri Sri Ramakrishna,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,Sri Kanailal Pal,Europio Dorshoner Itihas,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,,Soundaryototto,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,,Yuktapradesh O Bihare e Bhison Bonna,9
,UDB-018-1322-23-18-09-ASHYEEN.pdf,1323,ashyeen,,Durbhikhhobhandarer Praptiswikar,9
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,Swami Sudhhananda,Manobsomage Dhormmer Proyojon,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,Sister Nivedita,Acharya Sri Vivekananda,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,Sri Kanailal Pal,Europio Dorshoner Itihas,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,Sri Girijashankar Roy Chowdhury,Frederick Niche,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,,Swami Vivekanander Potro,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,,Sangbad O Montobbo,10
,UDB-018-1322-23-18-10-KARTTIK.pdf,1323,karttik,,Sri Ramakrishna Missioner Durbhikhhokarjo,10
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,Sister Nivedita,Acharya Sri Vivekananda,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,Sri Kiran Chandra Dutta,Manusher Swarup Ki?,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,Sri Girijashankar Roy Chowdhury,Niche Rochito Gronthadir Porichoy,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,Sri Gokuldas Dey,Parileyok,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,Sri Kanailal Pal,Europio Dorshoner Itihas,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,,Swami Vivekanander Potro,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,,Bharote Itihasher Podanko,11
,UDB-018-1322-23-18-11-AGROHAWAN.pdf,1323,agrohawan,,Sri Ramakrishna Mission Durbhikhho O Bannanibaron karjo,11
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,Swami Saradananda,Sri Sri Ramakrishnaleela Prosongo,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Gotakotok Kora Satyakotha,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,Sister Nivedita,Acharya Sri Vivekananda,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,Sri Kanailal Pal,Europio Dorshoner Itihas,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,Sri Satyendranath Majumdar,Sushil Master,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Karmmojog,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Sotkotha,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Swami Vivekanander Potro,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Monisha,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Songkhipto Alochona,12
,UDB-018-1322-23-18-12-POUSH.pdf,1323,poush,,Songbad,12
